Index,Viscosity,Error
0,70.02209183138753,0.13858821988105774
1,7.050636589806696,0.2385801523923874
2,4.294961759424385,0.4701649844646454
3,52.63475464004296,0.1735360473394394
4,47.795741692753374,0.37332746386528015
5,26.157812000361677,0.2569562792778015
6,61.19795005647776,0.301726371049881
7,25.21817254847926,0.40681952238082886
8,56.658985917247314,0.29423052072525024
9,23.71127082512939,0.530102014541626
10,8.296543969369608,0.20212389528751373
11,33.386620701611996,0.24768832325935364
12,50.47075544555597,0.2465095818042755
13,5.670766494480907,0.29449379444122314
14,26.12653227256932,0.19825290143489838
15,65.2599848320301,0.14406150579452515
16,38.41400612877333,0.2422560453414917
17,1.256520086892906,0.30700382590293884
18,60.00146420045177,0.16515882313251495
19,20.849283978065152,0.2282356321811676
20,19.211567598606425,0.19145555794239044
21,31.36093303127915,0.2548411786556244
22,13.788601302839393,0.2539948523044586
23,18.228761452808065,0.4326825737953186
24,21.72755133185023,0.1654931604862213
25,66.25042399024728,0.22205890715122223
26,58.38804624385964,0.3264428675174713
27,32.377663676716736,0.3099328875541687
28,68.51189362869772,0.27050888538360596
29,72.83893231143188,0.1736418753862381
30,5.365310411323026,0.18954524397850037
31,1.4068361690834341,0.4389849007129669
32,47.41817093926865,0.16304157674312592
33,13.61743769497213,0.31494125723838806
34,52.42978816972266,0.21261973679065704
35,49.99689714184522,0.19991081953048706
36,68.6288349499541,0.3425370752811432
37,69.4745459434604,0.25639140605926514
38,68.02759907759794,0.21219642460346222
39,15.707181293061277,0.4753100872039795
40,9.234097176117961,0.564730703830719
41,55.85736784577211,0.2617013156414032
42,46.776904157338194,0.36168769001960754
43,43.241382079936656,0.35686659812927246
44,28.809000487792645,0.31567463278770447
45,30.85038939858352,0.4426429569721222
46,7.816650117754284,0.34733882546424866
47,72.05166519605406,0.15933236479759216
48,2.3339256484821247,0.5181571841239929
49,50.08480623341035,0.27335163950920105
50,45.653927335530476,0.16301555931568146
51,74.62510631868683,0.19624167680740356
52,33.03336176224372,0.30030524730682373
53,0.2840024662585703,0.7503505945205688
54,34.73892490910593,0.26247042417526245
55,11.619607172155535,0.2977084517478943
56,66.51831594364839,0.30121925473213196
57,71.31261104391352,0.2174549102783203
58,71.22162196488114,0.25019052624702454
59,56.29307001488864,0.27262264490127563
60,54.61380728274674,0.6452829837799072
61,54.851769792716134,0.40631017088890076
62,71.03822879808143,0.16793227195739746
63,55.7136574160504,0.3047966957092285
64,12.604856105115417,0.1947380155324936
65,27.71446891255743,0.19193406403064728
66,64.12323734161883,0.30050644278526306
67,6.012992159904012,0.18392573297023773
68,61.57886862242688,0.3234224021434784
69,56.65939658224295,0.3119138777256012
70,72.257885980111,0.3796401917934418
71,47.82226975872126,0.18078792095184326
72,5.950567732755364,0.23060359060764313
73,39.5449328892465,0.3176907002925873
74,14.775815401715876,0.1492723524570465
75,56.77788682473287,0.2467661052942276
76,33.89877574804049,0.43480387330055237
77,73.36560570458097,0.19288837909698486
78,31.33692252028449,0.20373542606830597
79,32.18502608376534,0.2789298892021179
80,23.27539456976471,0.3575853407382965
81,5.329607665296456,0.26442503929138184
82,8.238264692020628,0.2852000296115875
83,17.498286628076293,0.22487109899520874
84,37.92506035022301,0.17731890082359314
85,70.11181320543339,0.43326032161712646
86,61.825923791049576,0.18461965024471283
87,16.90949792246276,0.21180923283100128
88,54.910463640841954,0.31966209411621094
89,6.102779374261671,0.24039939045906067
90,17.32824676925958,0.3702821731567383
91,5.922474006491626,0.5807186961174011
92,60.1059427318407,0.3822128176689148
93,54.76574886738092,0.24948491156101227
94,6.1627119129993195,0.26929956674575806
95,49.13375966852424,0.521156907081604
96,74.0675080658666,0.2544160485267639
97,35.40490077889862,0.36644279956817627
98,32.14620708230316,0.15648441016674042
99,73.66145858768473,0.2214106321334839
100,33.12327284566256,0.415298193693161
101,31.188406863738876,0.1688566654920578
102,17.760173721853757,0.3798043727874756
103,52.27419970137727,0.1809786558151245
104,32.65386043690452,0.3073265254497528
105,67.03578062064543,0.16279901564121246
106,72.17523518598995,0.2534238398075104
107,34.90793364168361,0.213468998670578
108,71.307017965223,0.32807457447052
109,15.258301018147389,0.49074387550354004
110,35.37444014922256,0.29479286074638367
111,3.9009911886140607,0.2395767867565155
112,21.092618611102413,0.39331987500190735
113,30.278176828418708,0.40259796380996704
114,31.69354043149204,0.24541150033473969
115,29.099653102201703,0.39255690574645996
116,41.27134174838703,0.2503870725631714
117,19.547933476279347,0.5186489224433899
118,15.030113004636553,0.3518904149532318
119,69.63732551297932,0.2945629060268402
120,6.620206667352847,0.2926734983921051
121,67.84022870959053,0.5413913130760193
122,17.315608777206478,0.3603346347808838
123,64.59766254157356,0.3342292010784149
124,42.3886897815046,0.38313138484954834
125,51.528092824311734,0.33704665303230286
126,71.61313300946762,0.22891049087047577
127,7.18513160775141,0.3967970609664917
